id,heduc,heblack,mixed,years,div,agediff
5300,15-Dec,0,0,37.317,0,OlderHusband
5305,15-Dec,0,0,4,1,Peer
5310,15-Dec,0,0,14.771,0,Peer
5312,15-Dec,0,0,52.151,0,OlderHusband
5317,>15,0,0,7.811,0,Peer
5319,<12,0,0,5.4975,1,Peer
5322,15-Dec,0,0,18.001,0,Peer
5325,15-Dec,0,0,31.083,0,Peer
5329,<12,0,0,47.233,0,OlderHusband
5336,<12,0,0,58.001,0,Peer
5337,>15,0,0,8.509,0,OlderHusband
5340,15-Dec,0,0,44.244,0,OlderHusband
5343,<12,0,0,54.68,0,OlderHusband
5346,>15,0,0,19.915,1,OlderHusband
5349,<12,0,0,6.0015,1,Peer
5359,>15,0,0,33.662,0,OlderHusband
5380,>15,0,0,34.16,0,Peer
5387,15-Dec,0,0,6.297,0,Peer
5389,>15,0,0,15.165,1,Peer
5390,>15,0,0,25.916,0,Peer
5409,15-Dec,0,0,1.656,0,OlderHusband
5411,15-Dec,0,0,12.879,0,OlderWife
5415,15-Dec,0,0,10.546,0,Peer
5417,>15,0,0,10.913,0,Peer
5420,>15,0,0,12.501,1,Peer
5424,>15,0,0,8.9995,1,Peer
5429,15-Dec,0,0,1.8645,1,Peer
5430,>15,0,0,13.73,0,Peer
5432,>15,0,1,8.643,0,OlderWife
5435,15-Dec,0,0,23.0855,1,OlderHusband
5438,15-Dec,0,0,51.863,0,Peer
5441,15-Dec,0,0,51.863,0,Peer
5448,<12,1,0,24.999,0,OlderHusband
5450,<12,0,0,42.998,0,Peer
5454,>15,0,0,3.072,0,OlderHusband
5455,15-Dec,0,0,22.119,0,Peer
5458,15-Dec,1,0,43.625,0,Peer
5470,<12,1,0,1.733,0,Peer
5472,<12,0,1,15.354,1,Peer
5474,<12,1,0,24.0465,1,Peer
5476,<12,1,0,15.083,1,Peer
5478,15-Dec,0,0,18.064,0,Peer
5480,15-Dec,0,0,5.2125,1,Peer
5497,15-Dec,0,0,3.483,0,Peer
5505,15-Dec,0,0,52.164,0,OlderHusband
5517,<12,0,0,2.001,1,Peer
5519,15-Dec,0,0,2.637,0,Peer
5523,<12,0,0,10.809,0,Peer
5531,<12,0,0,40.416,0,OlderHusband
5536,15-Dec,0,0,20.602,0,OlderHusband
5546,<12,0,0,32.695,0,Peer
5551,15-Dec,0,0,4.775,0,Peer
5554,<12,0,0,46.538,0,OlderHusband
5556,15-Dec,0,0,21.5825,1,Peer
5558,15-Dec,0,0,14.4145,1,Peer
5567,15-Dec,0,0,6.735,0,Peer
5569,>15,0,0,1.6645,1,Peer
5571,15-Dec,0,0,4.334,1,Peer
5574,<12,0,0,3.003,0,Peer
5577,<12,0,0,14.973,0,Peer
5580,15-Dec,0,0,26.623,0,OlderHusband
5585,>15,0,0,50.568,0,Peer
5590,>15,0,0,15.406,1,Peer
5594,15-Dec,0,0,17.969,0,OlderHusband
5596,15-Dec,0,0,6.7485,1,Peer
5600,<12,0,0,2.976,0,Peer
5605,15-Dec,0,0,8.26,1,Peer
5607,15-Dec,0,0,21.999,0,Peer
5609,<12,0,0,33.109,0,Peer
5611,15-Dec,0,0,24.413,0,Peer
5625,>15,0,0,40.071,0,OlderHusband
5634,15-Dec,0,0,11.061,0,Peer
5636,15-Dec,0,0,1.955,0,OlderHusband
5643,>15,0,0,12.099,0,Peer
5648,>15,0,0,8.92,0,OlderHusband
5651,15-Dec,0,0,17.999,0,Peer
5653,15-Dec,0,0,41.588,0,OlderHusband
5656,15-Dec,0,0,42.42,0,OlderHusband
5666,>15,0,0,33.914,0,Peer
5679,15-Dec,0,1,6.653,0,Peer
5684,15-Dec,0,0,17.643,0,Peer
5687,15-Dec,0,0,17.643,0,Peer
5691,15-Dec,0,0,22.617,0,Peer
5693,<12,0,0,7.1895,1,Peer
5702,<12,0,0,19.2525,1,Peer
5704,<12,0,0,3.0005,1,Peer
5707,<12,0,1,36,1,Peer
5711,15-Dec,1,0,17.93,0,Peer
5718,15-Dec,1,0,0.679,0,OlderHusband
5723,15-Dec,0,0,2.776,1,OlderHusband
5725,<12,0,0,45.081,0,OlderHusband
5728,<12,0,0,45.081,0,OlderHusband
5732,<12,0,0,6.664,1,Peer
5735,<12,0,0,6.385,1,OlderHusband
5737,<12,1,0,24.038,0,Peer
5741,15-Dec,0,0,6.59,1,Peer
5743,>15,0,0,3.014,0,OlderHusband
5745,>15,0,0,63.376,0,Peer
5748,>15,0,0,63.335,0,Peer
5750,15-Dec,0,0,38.141,0,Peer
5752,15-Dec,0,0,10.486,0,Peer
5756,<12,0,0,15.915,1,Peer
5758,>15,0,0,62.084,0,OlderHusband
5762,>15,0,0,6.7845,1,Peer
5764,15-Dec,0,0,24.887,1,Peer
5766,<12,0,0,22.523,1,Peer
5768,<12,0,0,51.362,0,OlderHusband
5771,15-Dec,0,0,61.678,0,Peer
5773,<12,0,0,10.6285,1,Peer
5780,<12,0,0,2.7485,1,OlderHusband
5782,<12,0,0,25.955,1,OlderHusband
5784,<12,0,0,4.0245,1,Peer
5787,<12,0,0,22.418,0,Peer
5791,15-Dec,0,0,0.846,0,OlderHusband
5794,15-Dec,0,0,8.63,0,OlderHusband
5797,15-Dec,0,0,8.843,0,OlderHusband
5799,<12,0,0,38.897,0,OlderHusband
5802,>15,0,0,47.734,0,Peer
5805,15-Dec,0,0,34.987,0,Peer
5808,<12,0,0,36.249,0,Peer
5812,15-Dec,0,0,15.132,0,OlderHusband
5817,<12,0,0,7.956,0,Peer
5820,15-Dec,0,0,29.971,0,Peer
5827,15-Dec,0,0,13.602,0,Peer
5828,15-Dec,0,0,13.684,0,Peer
5830,15-Dec,0,0,10.968,0,Peer
5832,>15,0,0,45.399,0,OlderWife
5834,15-Dec,0,0,15.877,0,Peer
5838,15-Dec,0,0,0.646,0,Peer
5842,15-Dec,0,0,4.162,0,OlderHusband
5847,15-Dec,0,0,7.45,0,OlderWife
5853,<12,0,0,13.927,0,Peer
5856,15-Dec,0,0,1.309,0,Peer
5858,15-Dec,0,0,22.998,0,OlderHusband
5862,15-Dec,0,0,14.601,1,Peer
5864,<12,0,0,24.999,0,OlderHusband
5865,15-Dec,0,0,25.279,0,Peer
5867,<12,0,0,48.485,0,OlderHusband
5869,<12,0,0,49.248,0,Peer
5873,15-Dec,0,0,21.914,0,OlderHusband
5884,15-Dec,0,0,0.583,1,Peer
5889,15-Dec,0,0,9.5635,1,OlderHusband
5890,15-Dec,0,0,2.423,0,OlderHusband
5893,15-Dec,0,0,4,0,Peer
5894,15-Dec,0,0,14.773,0,OlderWife
5896,15-Dec,0,0,3.8985,1,Peer
5903,<12,0,0,9.862,0,Peer
5906,15-Dec,0,0,9.862,0,OlderHusband
5908,<12,0,0,20.835,0,Peer
5914,15-Dec,0,0,16.901,0,OlderWife
5922,15-Dec,0,0,9.142,0,OlderWife
5931,<12,0,0,6.795,0,OlderWife
5933,<12,0,0,22.256,0,OlderWife
5936,<12,0,0,9.936,0,Peer
5938,15-Dec,0,0,40.914,0,OlderHusband
5940,15-Dec,1,0,2.185,0,OlderWife
5943,<12,1,0,2.5545,1,Peer
5951,15-Dec,0,0,28.112,0,Peer
5953,<12,0,0,8.049,1,Peer
5956,15-Dec,0,0,47.42,0,Peer
5957,>15,0,0,0.761,0,OlderHusband
5966,>15,0,0,46.642,0,Peer
5967,15-Dec,0,0,19.061,0,OlderHusband
5969,15-Dec,0,0,3.7755,1,Peer
5971,15-Dec,0,0,17.689,0,OlderHusband
5975,>15,0,0,10.7,0,OlderHusband
5978,15-Dec,0,0,4,0,Peer
5997,>15,0,0,24.846,1,Peer
6008,<12,0,1,19.789,1,Peer
6014,15-Dec,1,0,2.716,0,Peer
6027,15-Dec,0,0,20.504,0,Peer
6030,>15,0,0,19.94,0,Peer
6034,15-Dec,0,0,20.923,0,Peer
6036,15-Dec,0,0,31.811,0,Peer
6042,15-Dec,0,0,6.2725,1,Peer
6045,<12,0,1,42.502,0,Peer
6054,<12,0,1,20.6245,1,Peer
6056,>15,0,0,8,0,Peer
6060,15-Dec,0,0,26.998,0,Peer
6063,<12,0,0,26.998,0,Peer
6065,15-Dec,0,0,8.4955,1,Peer
6071,>15,0,0,1.591,1,Peer
6084,<12,0,0,3.083,1,OlderWife
6086,15-Dec,0,0,3.083,1,OlderHusband
6089,15-Dec,0,0,5.254,0,OlderHusband
6092,<12,0,0,10.311,0,OlderHusband
6115,<12,0,0,47.907,0,Peer
6122,<12,0,0,47.028,0,OlderHusband
6124,>15,0,0,52.917,0,Peer
6127,15-Dec,0,0,52.917,0,Peer
6137,15-Dec,0,0,49.944,0,Peer
6140,15-Dec,0,0,29.982,0,Peer
6143,15-Dec,0,0,57.166,0,Peer
6148,<12,0,1,24.999,1,Peer
6155,15-Dec,0,0,22.453,1,Peer
6158,15-Dec,0,1,45.169,0,Peer
6164,15-Dec,0,1,0.4985,1,Peer
6166,15-Dec,0,0,16.252,1,OlderHusband
6168,15-Dec,0,0,21.949,0,Peer
6185,15-Dec,0,0,11.053,0,OlderHusband
6186,15-Dec,0,0,3.168,0,OlderHusband
6191,15-Dec,0,0,1.0595,1,Peer
6197,>15,0,0,6.188,0,Peer
6199,15-Dec,0,0,9.656,0,Peer
6202,>15,0,0,6.188,0,Peer
6205,15-Dec,0,0,49.687,0,Peer
6207,15-Dec,0,0,20.285,0,OlderHusband
6209,15-Dec,0,0,46.905,0,Peer
6212,15-Dec,0,0,46.905,0,Peer
6218,15-Dec,0,0,38.998,0,Peer
6220,>15,0,0,21.651,0,OlderHusband
6225,15-Dec,0,0,34.598,0,Peer
6229,15-Dec,0,0,14.052,0,Peer
6230,15-Dec,0,0,15.218,0,OlderHusband
6233,<12,0,0,27.42,1,Peer
6238,<12,0,0,4.758,0,Peer
6240,>15,0,0,4.758,0,Peer
6245,15-Dec,0,0,1.038,0,Peer
6247,>15,0,0,25.169,1,Peer
6256,15-Dec,0,0,0.81,0,OlderWife
6264,15-Dec,0,0,18.179,0,Peer
6266,>15,0,0,42.103,0,Peer
6279,>15,0,0,9.81,0,OlderWife
6280,15-Dec,0,0,5.667,1,OlderWife
6283,15-Dec,0,0,49.539,0,Peer
6295,15-Dec,0,0,2.001,0,Peer
6297,<12,0,0,9.3345,1,Peer
6303,<12,0,0,20.789,0,OlderHusband
6312,15-Dec,0,0,9.213,0,OlderHusband
6316,15-Dec,0,0,8.794,0,Peer
6318,<12,0,0,36.586,0,OlderHusband
6323,15-Dec,0,0,5.747,1,OlderWife
6329,<12,0,0,51.458,0,Peer
6333,15-Dec,0,0,35.17,0,OlderHusband
6336,<12,1,0,25.999,0,Peer
6339,<12,0,0,0.101,1,Peer
6341,15-Dec,0,0,3.751,1,OlderHusband
6345,15-Dec,1,0,2.6585,1,OlderWife
6348,15-Dec,0,0,27.4275,1,Peer
6350,15-Dec,0,0,11.992,0,Peer
6353,15-Dec,0,0,7.003,0,Peer
6357,15-Dec,0,0,15.25,1,Peer
6360,15-Dec,0,0,19.066,0,OlderHusband
6367,<12,0,0,8.616,0,OlderWife
6371,>15,0,0,13.733,0,Peer
6378,15-Dec,0,0,26.8335,1,Peer
6390,15-Dec,0,0,64.394,0,Peer
6393,<12,0,0,64.394,0,Peer
6394,<12,0,0,20.846,0,Peer
6400,15-Dec,0,0,6.768,0,OlderWife
6407,>15,0,0,6.8805,1,Peer
6410,15-Dec,0,0,31.647,0,Peer
6417,15-Dec,0,1,3.748,1,Peer
6426,>15,0,0,5.421,0,Peer
6429,<12,0,0,45.418,0,Peer
6434,15-Dec,0,0,3.4555,1,Peer
6440,15-Dec,0,0,17.947,0,Peer
6443,<12,0,0,46.984,0,Peer
6460,15-Dec,0,0,4.575,1,Peer
6467,>15,0,0,16.17,1,OlderHusband
6468,<12,0,0,16.17,1,OlderWife
6470,>15,0,0,4.679,0,Peer
6471,>15,0,0,19.165,1,Peer
6473,>15,0,0,25.435,0,Peer
6474,>15,0,0,25.435,0,Peer
6479,<12,0,0,12.999,0,Peer
6493,>15,0,0,23.376,0,Peer
6495,<12,0,0,26.001,0,Peer
6496,15-Dec,0,0,24.027,1,Peer
6498,<12,0,0,14.059,1,Peer
6500,15-Dec,0,0,0.252,0,Peer
6503,15-Dec,0,0,0.252,0,Peer
6507,15-Dec,0,0,3.6715,1,Peer
6509,15-Dec,0,0,5.0405,1,Peer
6512,>15,0,0,23.414,0,Peer
6516,15-Dec,0,0,15.3375,1,Peer
6518,15-Dec,1,0,23.499,1,Peer
6522,<12,1,0,13.002,1,OlderHusband
6524,<12,0,0,45.383,0,Peer
6527,15-Dec,0,0,12,0,Peer
6529,15-Dec,0,0,11.001,0,Peer
6533,15-Dec,0,0,53.821,0,Peer
6536,15-Dec,0,0,25.999,0,Peer
6539,15-Dec,0,0,34.5,0,Peer
6544,15-Dec,0,0,13.993,0,Peer
6545,<12,0,0,6.031,0,OlderHusband
6550,15-Dec,0,0,1.818,1,Peer
6553,<12,0,0,38.155,0,Peer
6557,15-Dec,0,0,5.005,0,OlderHusband
6559,<12,0,0,38.845,0,Peer
6563,<12,0,0,40.118,0,Peer
6567,<12,0,0,7.266,0,Peer
6570,15-Dec,0,0,14.097,0,OlderHusband
6572,15-Dec,0,0,7.417,1,Peer
6579,<12,0,0,3.559,0,Peer
6582,15-Dec,0,0,43.496,0,Peer
6585,15-Dec,0,0,47.264,0,Peer
6587,15-Dec,0,0,28.249,1,OlderHusband
6589,15-Dec,0,0,3.499,0,OlderWife
6596,<12,0,0,42.431,0,Peer
6599,15-Dec,0,0,39.168,0,Peer
6603,15-Dec,0,0,19.951,0,OlderHusband
6617,15-Dec,0,0,1.164,0,OlderHusband
6620,15-Dec,0,0,25.818,0,Peer
6624,15-Dec,0,0,6.47,0,OlderHusband
6630,15-Dec,0,0,12.233,0,OlderHusband
6635,15-Dec,0,0,10.086,1,Peer
6637,15-Dec,0,0,25.696,1,Peer
6639,<12,0,0,58.363,0,OlderWife
6644,15-Dec,0,0,3.526,0,Peer
6647,<12,0,0,55.51,0,Peer
6648,<12,0,0,19.559,0,OlderHusband
6654,<12,0,0,6.801,1,Peer
6655,15-Dec,0,0,8.616,0,Peer
6658,<12,0,0,44.085,0,Peer
6668,15-Dec,0,0,25.588,0,Peer
6670,<12,1,0,19.611,0,Peer
6671,15-Dec,0,0,11.2495,1,Peer
6673,15-Dec,0,0,5.002,0,Peer
6684,15-Dec,0,0,26.771,0,Peer
6688,15-Dec,0,0,8.764,1,Peer
6693,15-Dec,0,0,21.372,0,Peer
6694,15-Dec,0,0,7.838,0,OlderWife
6697,15-Dec,0,0,30.93,0,Peer
6699,<12,0,0,32,0,OlderWife
6704,15-Dec,0,0,18.144,0,Peer
6710,15-Dec,0,0,1.333,1,Peer
6719,15-Dec,0,0,5.7495,1,Peer
6721,15-Dec,0,0,27.001,0,Peer
6725,15-Dec,0,0,24.641,0,Peer
6732,<12,0,0,1.1665,1,Peer
6734,<12,0,0,3.885,0,Peer
6738,15-Dec,0,0,27.581,0,Peer
6743,<12,0,0,4.4435,1,Peer
6746,<12,0,0,4.9995,1,Peer
6753,15-Dec,0,0,21.561,0,OlderHusband
6756,15-Dec,0,0,21.336,0,Peer
6763,15-Dec,0,0,39.641,0,Peer
6768,15-Dec,0,0,17.142,0,Peer
6774,15-Dec,0,0,16.337,0,Peer
6782,15-Dec,0,0,17.142,0,Peer
6784,15-Dec,0,0,61.667,0,OlderHusband
6785,15-Dec,0,0,17.112,1,Peer
6787,<12,0,0,11.436,0,Peer
6789,15-Dec,0,0,47.671,0,Peer
6795,<12,0,0,2.872,0,OlderHusband
6797,15-Dec,0,0,14.6695,1,Peer
6800,15-Dec,0,0,14.6695,1,Peer
6807,<12,0,0,5.5825,1,OlderWife
6809,>15,0,0,43.042,0,OlderHusband
6816,15-Dec,0,0,2.9185,1,Peer
6819,15-Dec,0,0,11.896,0,OlderHusband
6825,15-Dec,0,0,8.953,0,OlderHusband
6827,15-Dec,0,0,43.573,0,Peer
6832,15-Dec,0,0,2.634,0,OlderHusband
6839,15-Dec,0,0,6.2095,1,Peer
6841,15-Dec,0,0,16.329,0,Peer
6843,<12,0,0,24.4435,1,Peer
6845,15-Dec,0,0,52,0,Peer
6848,<12,0,0,9.1665,1,Peer
6852,<12,0,0,4.3285,1,Peer
6857,<12,0,0,10.412,0,Peer
6859,>15,0,0,46.524,0,OlderWife
6862,<12,0,0,3.5015,1,OlderHusband
6866,15-Dec,0,0,7.409,0,OlderHusband
6873,15-Dec,0,1,3.001,0,Peer
6875,<12,0,0,25.4235,1,Peer
6878,<12,0,0,3.001,0,Peer
6886,>15,0,0,27.0825,1,Peer
6890,15-Dec,0,0,24.586,0,Peer
6897,>15,0,0,7.828,0,OlderHusband
6901,15-Dec,0,0,10.998,1,OlderWife
6902,<12,0,0,0.745,0,Peer
6907,<12,0,0,3.0035,1,Peer
6910,<12,0,1,24.249,0,Peer
6916,>15,0,0,23.45,0,OlderHusband
6918,<12,0,0,20.1095,1,Peer
6919,<12,0,0,22.656,0,OlderHusband
6921,<12,0,0,25.01,0,Peer
6922,15-Dec,1,0,14.743,0,OlderHusband
6923,>15,0,0,48.999,0,Peer
6926,<12,0,0,4.203,1,Peer
6929,<12,0,0,54.418,0,Peer
6941,15-Dec,0,0,13.279,0,OlderHusband
6942,15-Dec,0,0,25.35,0,Peer
6951,<12,0,0,32.791,0,OlderHusband
6955,15-Dec,0,0,7.663,0,Peer
6960,15-Dec,0,0,17.823,0,Peer
6966,<12,0,0,0.999,0,Peer
6975,<12,0,0,2.0455,1,Peer
6979,15-Dec,0,0,3.113,1,Peer
6985,15-Dec,0,0,53.993,0,Peer
6992,15-Dec,0,0,53.993,0,Peer
6995,<12,0,0,30.916,0,Peer
6997,<12,0,0,26.015,0,Peer
7000,15-Dec,0,0,26.762,0,Peer
7001,<12,0,0,3.1235,1,OlderWife
7007,<12,0,0,9.495,1,Peer
7013,<12,0,0,9.347,1,OlderHusband
7016,15-Dec,0,0,40.698,0,Peer
7021,15-Dec,0,0,7.584,0,OlderHusband
7023,<12,0,0,11.748,1,Peer
7025,15-Dec,0,0,50.494,0,OlderHusband
7027,15-Dec,0,0,22.992,0,OlderWife
7037,15-Dec,0,0,10.338,1,Peer
7039,<12,0,0,40.093,0,OlderHusband
7042,<12,0,0,40.093,0,Peer
7046,15-Dec,0,0,18.519,0,Peer
7052,<12,0,0,9.437,0,OlderHusband
7055,15-Dec,0,0,9.437,0,OlderHusband
7057,15-Dec,0,0,26.554,0,Peer
7060,15-Dec,0,0,26.554,0,Peer
7064,15-Dec,1,0,0.238,0,OlderWife
7069,15-Dec,1,0,0.498,1,Peer
7077,15-Dec,1,0,11.028,1,Peer
7080,15-Dec,0,0,45.96,0,Peer
7087,15-Dec,0,0,34.502,0,Peer
7089,15-Dec,0,0,13.7505,1,Peer
7094,15-Dec,0,0,5.451,0,Peer
7101,15-Dec,0,0,7.915,1,OlderHusband
7119,15-Dec,0,0,9.7195,1,Peer
7121,15-Dec,0,0,2.4175,1,Peer
7124,<12,0,1,55.42,0,Peer
7130,<12,1,1,15.995,0,OlderHusband
7137,15-Dec,1,0,4.958,0,Peer
7142,15-Dec,1,1,15.995,0,OlderHusband
7144,15-Dec,0,0,28.008,0,Peer
7147,15-Dec,0,0,1.002,0,Peer
7149,15-Dec,0,0,14.749,1,OlderHusband
7151,15-Dec,0,0,42.023,0,OlderHusband
7154,<12,0,0,42.023,0,Peer
7161,15-Dec,0,0,5.235,0,OlderHusband
7179,15-Dec,0,0,3.2495,1,Peer
7192,<12,0,0,51.57,0,Peer
7195,15-Dec,0,0,38.585,0,Peer
7197,15-Dec,0,0,20,0,Peer
7201,15-Dec,0,0,15.997,0,Peer
7204,15-Dec,0,0,15.997,0,Peer
7207,15-Dec,0,0,24.999,0,Peer
7210,>15,0,0,5.421,1,Peer
7217,<12,0,0,3.447,0,Peer
7219,15-Dec,0,0,9.999,0,Peer
7227,>15,0,0,37.999,0,Peer
7231,15-Dec,1,0,22.4995,1,Peer
7233,>15,0,1,4.4575,1,Peer
7236,15-Dec,0,0,12.4995,1,Peer
7239,<12,0,0,8.35,0,Peer
7243,15-Dec,0,0,11.532,0,Peer
7249,15-Dec,0,0,18.237,0,Peer
7251,15-Dec,0,0,18.237,0,OlderHusband
7253,15-Dec,0,0,54.91,0,Peer
7257,15-Dec,0,0,1.752,1,OlderHusband
7263,>15,0,0,14.998,0,Peer
7266,15-Dec,0,0,12,0,Peer
7271,<12,0,0,48.999,0,Peer
7273,15-Dec,0,0,41.947,0,Peer
7277,>15,0,0,17.506,0,OlderHusband
7278,>15,0,0,17.506,0,OlderWife
7283,15-Dec,0,0,1.465,0,Peer
7289,15-Dec,0,0,5.829,1,Peer
7295,15-Dec,0,0,37.158,0,Peer
7297,<12,0,0,29.999,0,OlderWife
7301,15-Dec,0,0,1.407,0,OlderWife
7303,15-Dec,0,0,9.999,0,Peer
7305,15-Dec,0,0,1.1585,1,Peer
7310,>15,0,0,9.999,1,OlderHusband
7317,<12,0,0,12.769,0,OlderWife
7320,<12,0,1,44.999,0,Peer
7324,15-Dec,1,0,12.8295,1,Peer
7328,<12,1,0,40.854,0,OlderHusband
7331,15-Dec,0,0,5.081,1,Peer
7337,15-Dec,0,0,18.875,0,Peer
7339,15-Dec,0,0,21.352,0,OlderHusband
7348,>15,0,0,18.804,0,Peer
7353,15-Dec,0,0,15.064,0,Peer
7360,15-Dec,0,0,8,1,Peer
7364,15-Dec,0,0,37.999,0,Peer
7367,15-Dec,0,0,29.355,0,Peer
7370,>15,0,0,4.794,0,OlderHusband
7373,15-Dec,0,1,13.372,0,Peer
7375,15-Dec,0,0,35.08,0,Peer
7378,15-Dec,0,0,35.08,0,Peer
7384,>15,0,0,2.79,0,OlderHusband
7386,15-Dec,0,0,24.446,1,OlderHusband
7389,15-Dec,0,0,19.42,1,Peer
7394,15-Dec,0,0,10.0835,1,Peer
7402,<12,0,0,4.789,0,OlderWife
7404,15-Dec,0,0,13.697,0,OlderWife
7407,15-Dec,0,0,10.59,1,Peer
7410,15-Dec,0,0,24.999,0,Peer
7413,15-Dec,0,0,16,0,Peer
7417,>15,0,0,12.739,0,OlderHusband
7421,<12,0,0,21.648,0,Peer
7426,15-Dec,0,0,19.058,0,Peer
7434,15-Dec,0,0,20.424,0,Peer
7441,15-Dec,0,0,54.251,0,OlderWife
7458,15-Dec,0,0,25.194,0,OlderHusband
7482,<12,0,0,2.623,0,Peer
7489,15-Dec,0,0,18.579,0,Peer
7491,<12,0,0,17.413,0,Peer
7493,15-Dec,0,0,30.773,0,Peer
7497,15-Dec,0,0,5.424,0,Peer
7502,15-Dec,0,0,0.608,0,Peer
7509,15-Dec,0,0,23.414,0,Peer
7510,<12,0,0,0.5145,1,Peer
7512,<12,0,0,13.999,0,Peer
7515,<12,0,0,13.999,0,Peer
7518,15-Dec,0,0,22.442,1,Peer
7521,>15,0,0,38.612,0,Peer
7526,15-Dec,0,0,4.994,0,Peer
7529,15-Dec,0,0,28.14,0,OlderHusband
7531,<12,0,0,24,0,Peer
7534,<12,0,0,57.062,0,Peer
7536,<12,0,0,48.17,0,OlderHusband
7543,15-Dec,0,0,23.4,0,OlderHusband
7545,15-Dec,0,0,27.343,0,Peer
7549,15-Dec,0,0,16.832,1,OlderHusband
7558,<12,0,0,0.999,1,OlderHusband
7563,15-Dec,0,0,1.503,1,Peer
7565,<12,1,0,25.718,1,Peer
7568,<12,0,1,33.752,0,Peer
7569,<12,1,0,22.428,0,OlderHusband
7572,<12,0,0,27.406,0,Peer
7584,<12,0,0,0.115,0,OlderHusband
7586,>15,0,0,52.172,0,Peer
7589,15-Dec,0,0,52.172,0,Peer
7593,>15,0,0,19.0825,1,Peer
7594,>15,0,0,19.0825,1,OlderWife
7596,15-Dec,1,0,32.923,0,Peer
7608,>15,0,0,8.613,0,OlderHusband
7624,15-Dec,0,0,1.413,0,OlderHusband
7627,>15,0,0,8,0,Peer
7630,<12,0,0,48.422,0,Peer
7638,<12,0,0,24.526,0,Peer
7643,15-Dec,0,0,22.467,0,OlderHusband
7645,<12,0,0,0.8735,1,Peer
7646,15-Dec,0,0,3.921,1,Peer
7647,<12,0,0,9.27,0,OlderHusband
7649,<12,1,1,29.4125,1,Peer
7673,15-Dec,1,0,13.032,0,Peer
7676,<12,0,0,63.45,0,Peer
7678,15-Dec,0,0,43.953,0,Peer
7684,15-Dec,0,0,3.4965,1,OlderHusband
7686,<12,0,0,34.691,0,OlderHusband
7688,<12,0,0,5.8755,1,Peer
7692,15-Dec,0,0,1.7605,1,OlderWife
7697,15-Dec,0,0,16.249,0,Peer
7703,15-Dec,0,0,8.534,0,Peer
7718,15-Dec,0,0,12.2,0,Peer
7721,>15,0,0,9.4155,1,OlderHusband
7725,>15,0,0,9.4155,1,OlderHusband
7728,15-Dec,0,0,46.582,0,Peer
7732,15-Dec,0,0,3.5045,1,Peer
7734,>15,0,0,46.705,0,OlderHusband
7736,>15,0,0,20.824,0,Peer
7742,>15,0,0,6.0015,1,OlderHusband
7743,>15,0,0,18.086,1,OlderWife
7745,15-Dec,0,0,6.0015,1,OlderWife
7747,>15,0,0,25.6235,1,Peer
7749,15-Dec,0,0,23.0005,1,Peer
7752,15-Dec,0,0,20.999,0,Peer
7755,15-Dec,0,0,30.998,0,Peer
7760,>15,0,0,14.0835,1,OlderHusband
7766,15-Dec,0,0,16.816,0,OlderHusband
7768,<12,0,0,9.58,0,Peer
7772,<12,0,0,35.669,0,Peer
7774,<12,0,0,40.219,0,Peer
7776,15-Dec,0,0,0.252,0,Peer
7779,15-Dec,0,0,0.252,0,Peer
7784,15-Dec,0,0,56.761,0,Peer
7801,15-Dec,1,0,7.6335,1,OlderWife
7803,<12,1,0,3.332,1,OlderHusband
7806,15-Dec,0,0,7.0475,1,Peer
7818,15-Dec,0,0,0.999,0,OlderWife
7822,15-Dec,0,0,23.8305,1,Peer
7828,15-Dec,0,0,6.338,1,Peer
7839,15-Dec,0,0,3.904,0,OlderWife
7841,15-Dec,0,0,26.5245,1,OlderWife
7846,15-Dec,0,0,6.5025,1,Peer
7849,15-Dec,1,0,25.999,0,Peer
7852,15-Dec,0,0,17.793,0,Peer
7853,<12,0,0,1.574,0,Peer
7863,15-Dec,0,0,6.4995,1,Peer
7866,15-Dec,0,0,17.58,1,Peer
7882,15-Dec,0,0,29.7875,1,Peer
7883,15-Dec,0,0,15.669,0,OlderHusband
7885,<12,1,0,18.311,1,Peer
7888,<12,0,1,18.7955,1,Peer
7892,15-Dec,1,0,9.897,0,OlderHusband
7894,<12,0,1,19.6225,1,Peer
7905,15-Dec,0,0,0.419,1,Peer
7907,<12,0,0,15.7355,1,Peer
7911,<12,0,0,2.973,0,Peer
7912,15-Dec,0,0,2.973,0,OlderHusband
7915,<12,0,0,9.7635,1,Peer
7918,<12,0,0,14.749,0,Peer
7920,15-Dec,0,0,26.998,0,Peer
7922,>15,0,0,47.86,0,Peer
7924,>15,0,0,18.166,0,Peer
7928,<12,0,0,1.719,0,Peer
7934,15-Dec,0,0,18.598,0,Peer
7936,>15,0,0,40.411,0,OlderHusband
7940,>15,0,0,20.925,0,OlderHusband
7943,>15,0,0,13.511,0,OlderHusband
7944,<12,0,0,18.505,0,Peer
7949,>15,0,0,6.2835,1,Peer
7952,15-Dec,0,0,6.664,1,Peer
7953,15-Dec,0,0,14.327,0,Peer
7955,15-Dec,0,0,33.999,0,OlderHusband
7958,15-Dec,0,0,32.819,0,Peer
7974,15-Dec,0,1,9.914,0,Peer
7976,<12,0,0,49.99,0,Peer
7979,<12,0,0,49.99,0,Peer
7981,<12,0,0,45.758,0,OlderHusband
7984,<12,0,0,27.499,1,Peer
7987,15-Dec,0,0,28.936,0,Peer
7992,>15,0,0,7.1265,1,OlderHusband
